,Security_Hash_Key,Effective_From_Date,Effective_To_Date,Hash_Diff_Effectivity,Is_Current,Is_Valid,dealDate,trancheBusinessKey,Pricing_currentLevel_type,bookState,hedgeBookState,timing,bookCloseLDN,bookCloseCET,Issuer_Hash_Key,name,issuerType,bondRatingType,countryName,issuerBusinessKey,lei,Moodys_Rating,SP_Rating,Fitch_Rating,currencyCode,expectedSize,actualSize,minimumDenomination,securities_isin,securityName,securityType,maturityTerm,maturityDate,coupon,seniority_name_1,seniority_name_1_adj,seniority_name_2,esgType,legalGoverningLaw_name_1,registrationType,referenceType,referenceName,index,referenceIsin,ipt,ipt_reference,ipt_price_down,ipt_price_up,ipt_equivalent,guidance,guidance_reference,guidance_price_down,guidance_price_up,guidance_equivalent,launch,launchValue,reoffer,reofferValue,reofferPrice,yieldToMaturity,status,moodys,sp,fitch,COUNTRY_ISO_CODE,ticker,ID_BB_Company,Ultimate_Obligor_ID,AFI_Commentary,AFI_Identifier_Obligor,Update_Date_Obligor,Coverage_Status_Obligor,Covered_By_Obligor,AGI_Financial_Obligor,Coverage_Status_Final_Company,Coverage_Status_Final_Company_Source,Coverage_Status_Final_Obligor,Coverage_Status_Final_Obligor_Source,finScore_upload_date,finScore_AFIIdentifier,Overall_Score,Financial_Score,Business_Score,Event_Score,Country_Ceiling,Risk_Cluster,ESG_Score,ECB_Demand,Industry_Group,Industry_Sector,frequency,paymentType,coupon_frequency,duration
2902,57b69f8d6a6290db16ad4134871a8b65de642980,2020-05-18 16:09:59.824918,9999-12-31 23:59:59.999999,128e681e1342af435c45e438979678ea562cd6fb,1,1,2020-05-18,IPREO|48628,Reoffer,Final,Books Closed,,,,2b594a4848659de311f40ff7bfb55fcc219fc3ef,Continental AG,Corporate,Investment Grade,Germany,IPREO|211159,529900A7YD9C0LLXM621,Baa2,BBB,BBB,EUR,,750000000,1000,XS2178586157,CONTINENTAL AG 6.25 YR (LONG SIX) EUR BMK,Bond (standard),6.25,2026-08-27 02:00:00.000000,2.5,Senior,Sr Unsecured,Unsecured,,German,Reg S,Mid Swaps,Mid Swaps,,,,,,,,MS+305 area,MS,305.0,305.0,,MSW + 295 bps,295.0,MSW + 295 bps,295.0,98.791,,Priced,Baa2,BBB,BBB,DE,CONGR,115688,115688.0,investable,CG00097,03.01.2020 17:52,ok,RR,Industrials,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,CG00097,5.973547,6.0711,8.083333,-0.5,9.3,c_moderate,8.0,medium,Auto Parts&Equipment,"Consumer, Cyclical",Annually,Fixed (FXD),1,5.645828495619324
356,461ff6f05d4745e65992e69003827df205fb8df9,2020-05-18 16:29:30.764918,9999-12-31 23:59:59.999999,8356777a7e9d358e8ed4e129a8603d99381ad573,1,1,2020-05-18,IPREO|48630,Reoffer,Final,Books Closed,,,,31eaba6929bc20e1a65c1d175e95a6f1f214f2cc,Equinor ASA,Corporate,Investment Grade,Norway,IPREO|209646,OW6OFBNCKXC4US5C7523,,,,EUR,,1000000000,100000,XS2178833690,EQUINOR 12 (TWELVE) YR EUR BMK,Bond (standard),12.0,2032-05-18 02:00:00.000000,1.375,Senior,Sr Unsecured,,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+190a,MS,190.0,190.0,,MS + 160 area ,MS,160.0,160.0,,MSW + 150 bps,150.0,MSW + 150 bps,150.0,99.234,,Priced,Aa2,AA-,NR,NO,EQNR,182074,182074.0,investable,ENG00082,18.07.2022 17:12,ok,RK,Oil and Gas,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,ENG00082,8.721867,8.70525,6.788333,0.4,9.25,c_strong,,,Oil&Gas,Energy,Annually,Fixed (FXD),1,11.144073198772904
3125,41b655ecb6626258e1b5016712a5841f1d205076,2020-05-19 14:14:31.408693,9999-12-31 23:59:59.999999,af412b30faa8c2af030120cc3d8bdb7a943540af,1,1,2020-05-19,IPREO|48647,Reoffer,Final,Books Closed,,,,01c416797412c58ed2d28cef733d66b58202eb76,BPCE SFH,Financials,Investment Grade,France,IPREO|1064917,969500T1UBNNTYVWOS04,,,,EUR,EUR Benchmark,1250000000,100000,FR0013514502,"Green Fixed Rate Notes, 10-year",Covered Bond,10.0,2030-05-27 02:00:00.000000,0.01,Senior,Sr Unsecured,,,French,Reg S,Mid Swaps,Mid Swaps,,,,,,,,MS+23bps area,MS,23.0,23.0,,MSW + 17 bps,17.0,MSW + 17 bps,17.0,99.571,,Priced,Aaa,AAA,,FR,BPCECB,25115233,25115233.0,investable,,,,,,,,,,,,,,,,,,,,Diversified Finan Serv,Financial,Annually,Fixed (FXD),1,9.99550164950513
141,65a6459f6bad9fc41b71bb61ef1474def035bf48,2020-05-19 15:43:19.669220,9999-12-31 23:59:59.999999,9e43df815e432f0946682b1e112b4c58d70b7d72,1,1,2020-05-19,IPREO|48651,Reoffer,Final,Books Closed,,,,0c9f70524f4637a2eec0efd21bf9a6da9d46d8bf,"AT&T, Inc",Corporate,Investment Grade,United States,IPREO|207037,549300Z40J86GGSTL398,Baa2,BBB,BBB+,EUR,750,750000000,100000,XS2180008513,12yr,Bond (standard),12.0,2032-05-19 02:00:00.000000,2.05,Senior,Sr Unsecured,Unsecured,,New York State,SEC Registered,Mid Swaps,Mid Swaps,,,MS+250a,MS,250.0,250.0,,ms+220a +/-5,MS,220.0,220.0,+/-5,MSW + 213 bps,213.0,MSW + 213 bps,213.0,99.801,2.069,Priced,Baa2,BBB,A-,US,T,101376,101376.0,investable,TEL00022,18.10.2019 16:03,ok,KS,Telecommunication,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,TEL00022,6.04032,6.34415,5.825,-0.2,6.995,nc_moderate,,,Telecommunications,Communications,Annually,Fixed (FXD),1,10.759070506505427
444,8af3695b791e82106ea61061df5f423d5b903cca,2020-05-19 15:42:30.954979,9999-12-31 23:59:59.999999,db4552533a6a3a5e9a84bd5848c46fcb6bee63cc,1,1,2020-05-19,IPREO|48648,Reoffer,Final,Books Closed,,,,4645b3b41fb667e58c9b03508a8c3b0428f91091,Fresenius Medical Care AG & Co. KGaA,Corporate,Investment Grade,Germany,IPREO|Fresenius Medical Care AG & Co. KGaA,549300CP8NY40UP89Q40,Baa3,BBB,BBB-,EUR,500,500000000,1000,XS2178769076,Fresenius EUR 6yr,Bond (standard),6.0,2026-05-29 02:00:00.000000,1.0,Senior,Sr Unsecured,Unsecured,,German,Reg S TEFRA D,Mid Swaps,Mid Swaps,,,MS+175bp area,MS,175.0,175.0,,MS+145bp area,MS,145.0,145.0,,MSW + 135 bps,135.0,MSW + 135 bps,135.0,99.405,1.103,Priced,Baa3,BBB,BBB-,DE,FMEGR,194598,194598.0,investable,CS00127,2020-06-03 15:35:29.037,ok,RR,Pharmaceuticals,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,CS00127,5.282333,5.28375,5.776667,-0.1,9.3,nc_weak,5.0,medium,Healthcare-Services,"Consumer, Non-cyclical",Annually,Fixed (FXD),1,5.85343123932512
256,8bfbe22c43dc9e325a9ef2302d9ac0b7c1a91823,2020-05-19 15:42:30.954979,9999-12-31 23:59:59.999999,cea5efa197d281d30b3718b393b6a6f596f5c2e7,1,1,2020-05-19,IPREO|48649,Reoffer,Final,Books Closed,,,,4645b3b41fb667e58c9b03508a8c3b0428f91091,Fresenius Medical Care AG & Co. KGaA,Corporate,Investment Grade,Germany,IPREO|Fresenius Medical Care AG & Co. KGaA,549300CP8NY40UP89Q40,Baa3,BBB,BBB-,EUR,500,750000000,1000,XS2178769159,Fresenius EUR 10yr,Bond (standard),10.0,2030-05-29 02:00:00.000000,1.5,Senior,Sr Unsecured,Unsecured,,German,Reg S TEFRA D,Mid Swaps,Mid Swaps,,,MS+210bp area,MS,210.0,210.0,,MS+175bp area,MS,175.0,175.0,,MSW + 165 bps,165.0,MSW + 165 bps,165.0,99.742,1.528,Priced,Baa3,BBB,BBB-,DE,FMEGR,194598,194598.0,investable,CS00127,2020-06-03 15:35:29.037,ok,RR,Pharmaceuticals,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,CS00127,5.282333,5.28375,5.776667,-0.1,9.3,nc_weak,5.0,medium,Healthcare-Services,"Consumer, Non-cyclical",Annually,Fixed (FXD),1,9.360517320132251
70,381a6a71c4fb1056355c9ed5116508b122c90f7e,2020-05-19 15:43:19.669220,9999-12-31 23:59:59.999999,bf9f78d7675792748905390d4ce5702064ba0e7a,1,1,2020-05-19,IPREO|48652,Reoffer,Final,Books Closed,,,,0c9f70524f4637a2eec0efd21bf9a6da9d46d8bf,"AT&T, Inc",Corporate,Investment Grade,United States,IPREO|207037,549300Z40J86GGSTL398,Baa2,BBB,BBB+,EUR,500-750,500000000,100000,XS2180009081,18yr,Bond (standard),18.0,2038-05-19 01:00:00.000000,2.6,Senior,Sr Unsecured,Unsecured,,New York State,SEC Registered,Mid Swaps,Mid Swaps,,,MS+290a,MS,290.0,290.0,,ms+265a +/-5,MS,265.0,265.0,+/-5,MSW + 255 bps,255.0,MSW + 255 bps,255.0,99.944,2.604,Priced,Baa2,BBB,A-,US,T,101376,101376.0,investable,TEL00022,18.10.2019 16:03,ok,KS,Telecommunication,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,TEL00022,6.04032,6.34415,5.825,-0.2,6.995,nc_moderate,,,Telecommunications,Communications,Annually,Fixed (FXD),1,14.60037100474133
258,61b36f5a57b7073e3786256250bf837a485c474c,2020-05-19 15:43:19.669220,9999-12-31 23:59:59.999999,f52d7d56f206cc0e5e8dcbf04597c74d8de36624,1,1,2020-05-19,IPREO|48650,Reoffer,Final,Books Closed,,,,0c9f70524f4637a2eec0efd21bf9a6da9d46d8bf,"AT&T, Inc",Corporate,Investment Grade,United States,IPREO|207037,549300Z40J86GGSTL398,Baa2,BBB,BBB+,EUR,1500,1750000000,100000,XS2180007549,8yr,Bond (standard),8.0,2028-05-19 02:00:00.000000,1.6,Senior,Sr Unsecured,Unsecured,,New York State,SEC Registered,Mid Swaps,Mid Swaps,,,MS+210a,MS,210.0,210.0,,MS+185a +/-5,MS,185.0,185.0,+/-5,MSW + 180 bps,180.0,MSW + 180 bps,180.0,99.926,1.61,Priced,Baa2,BBB,A-,US,T,101376,101376.0,investable,TEL00022,18.10.2019 16:03,ok,KS,Telecommunication,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,TEL00022,6.04032,6.34415,5.825,-0.2,6.995,nc_moderate,,,Telecommunications,Communications,Annually,Fixed (FXD),1,7.572673176752326
131,b1b478199c139bf57c409a7e36b939801b9a057f,2020-05-19 15:10:12.005356,9999-12-31 23:59:59.999999,2fc7133bf3c9e72c0510da39cc75d6a17f52f494,1,1,2020-05-19,IPREO|48654,Reoffer,Final,Books Closed,"Books Open, Today's Business",,,3ea266770cf22eae0f8ff20cb0482fdad8770e8e,Kojamo Oyj,Corporate,Investment Grade,Finland,IPREO|1670201,7437007YPUOQZ8OV1R42,Baa2,,,EUR,,500000000,100000,XS2179959817,EUR 7YR FXD,Bond (standard),7.0,2027-05-27 02:00:00.000000,1.875,Senior,Sr Unsecured,Unsecured,,English,Reg S,Mid Swaps,Mid Swaps,,,** MS+255 bps area **,MS,255.0,255.0,,,,,,,MSW + 222 bps,222.0,MSW + 222 bps,222.0,99.185,2.001,Priced,Baa2,,,FI,VVOYHT,7752869,7752869.0,investable,,,,,,not_covered,GSUniverse,not_covered,GSUniverse,,,,,,,,,4.0,low,Real Estate,Financial,Annually,Fixed (FXD),1,6.62513704257699
107,b88b2e0dbd56864f8b765861f120bcb597cd8cf5,2020-05-20 06:14:45.608030,9999-12-31 23:59:59.999999,ee23a789bdedad377e4e7f955a50ff9ef4825f9f,1,1,2020-05-20,IPREO|48653,Reoffer,Final,Books Closed,,,,e081efca725c5c7633ce0c8673a63be33173cec7,Redexis Gas Finance B.V.,Corporate,Investment Grade,Netherlands,IPREO|891018,724500XI19XTPCL36320,,BBB-,,EUR,,500000000,100000,XS2178957077,New Redexis 5y EUR 500m WNG,Bond (standard),5.0,2025-05-28 02:00:00.000000,1.875,Senior,Sr Unsecured,,,English,Reg S,Mid Swaps,Mid Swaps,,,ms+265a,MS,265.0,265.0,,MS+235-240 bps,MS,235.0,240.0,,MSW + 225 bps,225.0,MSW + 225 bps,225.0,99.5,,Priced,,BBB-,,NL,REDEXS,39736213,37943449.0,investable,,,,,,not_covered,GSUniverse,,,,,,,,,,,0.0,no data,Gas,Utilities,Annually,Fixed (FXD),1,4.819307268915158
378,9f36ee8342dd7e5532801f7aa444fa8900e880b4,2020-05-20 16:55:13.382193,9999-12-31 23:59:59.999999,90c7810fc33c0a3ecda67e3fa61279c9f537a5ec,1,1,2020-05-20,IPREO|48662,Reoffer,Final,Books Closed,Please reflect in hedges by 02:30 Ldn /03:30 CET,14:30:00.0000000,15:30:00.0000000,5480d7a1f3a5a0682970d7b56cc024ade683fb0e,ABN AMRO Bank N.V.,Financials,Investment Grade,Netherlands,IPREO|437584,BFXS5XCH7N0Y05NIXW11,A1,A,A,EUR,benchmark,1250000000,100000,XS2180510732,ABN AMRO EUR 5Y SENIOR NON-PREFERRED,Bond (standard),5.0,2025-05-28 02:00:00.000000,1.25,Senior Non-Preferred,Sr Non Preferred,,,Dutch,Reg S,Mid Swaps,Mid Swaps,,,MS +185bps area,MS,185.0,185.0,,MS+155/160 bps (WPIR),MS,155.0,160.0,WPIR,MSW + 155 bps,155.0,MSW + 155 bps,155.0,99.86,,Priced,Baa2,BBB+,A+,NL,ABNANV,872544,17918515.0,investable,BA00126,19.10.2021 14:20,covered_ok,AL_RK,Banks,,,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,4.87805798262776
117,cc4958eec17ba055eb7e99a2a9548c6d2b4781f3,2020-05-20 16:08:02.273291,9999-12-31 23:59:59.999999,082dc4f7256bbfde10a245f2365610f21eb7afcf,1,1,2020-05-20,IPREO|48663,Reoffer,Final,Books Closed,,,,2954ff23d9eb0232eb3c147e89ba2d8b0e200768,Ferrari N.V.,Corporate,Investment Grade,Italy,IPREO|1168557,549300RIVY5EX8RCON76,NR,,,EUR,500,650000000,100000,XS2180509999,FERRARI N.V. EUR 5 YEAR ,Bond (standard),5.0,2025-05-26 02:00:00.000000,1.5,Senior,Sr Unsecured,Unsecured,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+260 bps area,MS,260.0,260.0,,MS+215 bps area,MS,215.0,215.0,,MSW + 200 bps,200.0,MSW + 200 bps,200.0,98.898,,Priced,NR,,,IT,RACE,41906998,41906998.0,investable,,,,,,not_covered,GSUniverse,not_covered,GSUniverse,,,,,,,,,,,Auto Manufacturers,"Consumer, Cyclical",Annually,Fixed (FXD),1,4.854384647551737
447,229d7896027da19f1823955b1aa68d33454b687d,2020-05-26 14:42:40.777126,9999-12-31 23:59:59.999999,02cc70045a83233ee87fc4b0837297bd34e75124,1,1,2020-05-26,IPREO|48683,Reoffer,Final,Books Closed,"Books open, today's business",,,075a02da3f3310e15a7f7a11737c62ec84ae7187,Banque Federative du Credit Mutuel,Financials,Investment Grade,France,IPREO|367241,VBHFXSYT7OG62HNT8T76,Aa3,A+,AA-,EUR,Benchmark,1000000000,100000,FR0013515749,10yr EUR SNP,Bond (standard),10.0,2030-06-03 02:00:00.000000,1.25,Senior Non-Preferred,Sr Non Preferred,,,French,Reg S,Mid Swaps,Mid Swaps,,,MS+175 area,MS,175.0,175.0,,MS+145 +/-2bps WPIR,MS,145.0,145.0,+/-2bps WPIR,MSW + 143 bps,143.0,MSW + 143 bps,143.0,99.32,,Priced,Baa1,A-,A+,FR,BFCM,191054,191054.0,investable,BA00057,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,9.462344981528624
2869,65c3fcefab0673d27a5fa3692e8b583985bdba17,2020-05-26 13:34:52.276509,9999-12-31 23:59:59.999999,c2af399e25c53fd42213ba490d66f684e3eaa5e7,1,1,2020-05-26,IPREO|48678,Reoffer,Final,Books Closed,,,,d1a59b4410bbf66e9bc6c45159255bddf941112b,Credit Mutuel Arkea,Financials,Investment Grade,France,IPREO|438145,96950041VJ1QP0B69503,Aa3,,A-,EUR,,1000000000,100000,FR0013515715,CM ARKEA LONG 10Y COVERED BOND,Covered Bond,10.0,2030-10-04 02:00:00.000000,0.01,Secured,Secured,,,,Reg S,Mid Swaps,Mid Swaps,,,,,,,,MS+20a,MS,20.0,20.0,,MSW + 15 bps,15.0,MSW + 15 bps,15.0,99.598,,Priced,Aa3,NR,A,FR,CMARK,1084145,1084145.0,investable,BA00063,19.10.2021 14:20,covered_ok,AL_RK,Banks,,,,,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,9.99550164950513
66,295bee41cd08a8c561f45c5713e62730a79d2d94,2020-05-27 13:50:52.912140,9999-12-31 23:59:59.999999,b49ef7d6e2e070637ed1538650a6f95d098763ba,1,1,2020-05-27,IPREO|48717,Reoffer,Final,Books Closed,,,,2857ad955c618ff3f596f93676374ff6a85893f9,Scania CV AB,Corporate,Investment Grade,Sweden,IPREO|213226,529900BZYSUQLQSPNR07,,BBB,,EUR,,500000000,100000,XS2182067350,SCANIA CV AB EUR 5YR (FIVE),Bond (standard),5.0,2025-06-03 02:00:00.000000,2.25,Senior,Sr Unsecured,,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+290bp area,MS,290.0,290.0,,270 area,,270.0,270.0,,MSW + 260 bps,260.0,MSW + 260 bps,260.0,99.561,2.344,Priced,NR,BBB,NR,SE,SCANIA,217282,180537.0,investable,CG00130,14.12.2020 09:26,ok,RR,Industrials,covered_ok,GSUniverse,,,24.05.2023 06:08,CG00130,6.052333,5.9,6.661666,0.0,9.3,c_moderate,,,Auto Manufacturers,"Consumer, Cyclical",Annually,Fixed (FXD),1,4.7847402110280886
669,5a24e3c9d4b75c2578f8d6eca5ef9245e80f764b,2020-05-27 14:44:09.592884,9999-12-31 23:59:59.999999,546e37c6436aea1dc3c8aeac28c8e77573fd8566,1,1,2020-05-27,IPREO|48710,Reoffer,Final,Books Closed,"Books Open, today's business",,,4ce9b15fe9d74210b5a797f6fce19cd1af22e11f,Banco Bilbao Vizcaya Argentaria SA,Financials,Investment Grade,Spain,IPREO|219315,K8MS7FD7N5Z2WQ51AZ71,A3,A,A-,EUR,Benchmark,1000000000,100000,XS2182404298,BBVA Covid SP 5y,Bond (standard),5.0,2025-06-04 02:00:00.000000,0.75,Senior Preferred,Sr preferred,,Social Bond,Spanish,Reg S,Mid Swaps,Mid Swaps,,,MS+145bps area,MS,145.0,145.0,,MS+115 (+/3 WPIR),MS,115.0,115.0,+/3 WPIR,MSW + 112 bps,112.0,MSW + 112 bps,112.0,99.488,0.855,Priced,A3,A-,A-,ES,BBVASM,100155,100155.0,investable,BA00164,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,4.92611040959028
248,db3d98e4440681f10d45da212f57180410f27ae2,2020-05-27 13:58:54.767793,9999-12-31 23:59:59.999999,52c7277bd88c122324e3ca38bddd3d6facda0c86,1,1,2020-05-27,IPREO|48715,Reoffer,Final,Books Closed,,,,a44268a847547ddce8d6dea74ccfa06ae514f744,Societe Fonciere Lyonnaise S.A.,Corporate,Investment Grade,France,IPREO|244954,969500B0S40FTUVKD182,,BBB+,,EUR,,500000000,100000,FR0013515871,SFL 7y EUR,Bond (standard),7.0,2027-06-05 02:00:00.000000,1.5,Senior,Sr Unsecured,,,French,Reg S,Mid Swaps,Mid Swaps,,,** MS+215bps area **,MS,215.0,215.0,,MS+185a,MS,185.0,185.0,,MSW + 177 bps,177.0,MSW + 177 bps,177.0,99.579,1.564,Priced,,BBB+,,FR,FLYFP,115378,115378.0,investable,,,,,,not_covered,GSUniverse,not_covered,GSUniverse,,,,,,,,,12.0,high,REITS,Financial,Annually,Fixed (FXD),1,6.697187165475247
2773,a0ea0c3536eab20f6118d583c2d23df0479eba69,2020-05-27 15:06:32.936461,9999-12-31 23:59:59.999999,babf3ca1777cc48604483da95e3f202ca63e8660,1,1,2020-05-27,IPREO|48711,Reoffer,Final,Books Closed,,,,bf18a8a0f110d6815e17e6be4de89fcb2f0852ee,KBC Bank N.V. (BE),Financials,Investment Grade,Belgium,IPREO|23833,6B2PBRV1FCJDMR45RZ53,,,,EUR,,1000000000,100000,BE0002707884,Covered Bond 5.5y,Pfandbrief,5.0,2025-12-03 01:00:00.000000,0.0,Secured,Secured,,,Belgian,Reg S,Mid Swaps,Mid Swaps,,,,,,,,MS+12 bp area,MS,12.0,12.0,,MSW + 6 bps,6.0,MSW + 6 bps,6.0,101.04,,Priced,Aaa,,AAA,BE,KBC,388303,388303.0,investable,BA00019,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,5.0
1776,7d6c4f01cf5b428b3bb5e54d21fa0a963e84deb0,2020-05-28 16:35:50.182094,9999-12-31 23:59:59.999999,9aed582e596b2beec41d819810c4a6bede5bf66b,1,1,2020-05-28,IPREO|48736,Reoffer,Final,Books Closed,,,,9c05fb53f11c405f08a18190aaea6a7328c388f6,BASF SE,Corporate,Investment Grade,Germany,IPREO|236235,529900PM64WH8AF1E917,A3,A,A,EUR,bmk,1000000000,100000,DE000A289DB1,BASF EUR 3y,Bond (standard),3.0,2023-06-05 02:00:00.000000,0.101,Senior,Sr Unsecured,Unsecured,,German,Reg S,Mid Swaps,Mid Swaps,,,MS+75a,MS,75.0,75.0,,MS+45a,MS,45.0,45.0,,MSW + 40 bps,40.0,MSW + 40 bps,40.0,100.0,0.101,Priced,A2,A,,DE,BASGR,115694,115694.0,investable,BM00044,21.01.2020 15:52,ok,RR,Chemical,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,BM00044,7.253933,7.21325,8.416667,-0.2,9.3,c_strong,4.0,low,Chemicals,Basic Materials,Annually,Fixed (FXD),1,2.996974075254732
1419,f06fa83e241b75f815ba525d78b63ddc9282c3df,2020-05-28 16:35:50.182094,9999-12-31 23:59:59.999999,54a631b0f8451ab4e09e55642bebf1d21a566d3f,1,1,2020-05-28,IPREO|48737,Reoffer,Final,Books Closed,,,,9c05fb53f11c405f08a18190aaea6a7328c388f6,BASF SE,Corporate,Investment Grade,Germany,IPREO|236235,529900PM64WH8AF1E917,A3,A,A,EUR,bmk,1000000000,100000,DE000A289DC9,BASF EUR 7y,Bond (standard),7.0,2027-06-05 02:00:00.000000,0.25,Senior,Sr Unsecured,Unsecured,Green Bond,German,Reg S,Mid Swaps,Mid Swaps,,,MS+90a,MS,90.0,90.0,,MS+60a,MS,60.0,60.0,,MSW + 50 bps,50.0,MSW + 50 bps,50.0,99.772,,Priced,A2,A,,DE,BASGR,115694,115694.0,investable,BM00044,21.01.2020 15:52,ok,RR,Chemical,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,BM00044,7.253933,7.21325,8.416667,-0.2,9.3,c_strong,4.0,low,Chemicals,Basic Materials,Annually,Fixed (FXD),1,6.947848041048825
2337,2f1a7588adf24c2dca4a3dc78d5a04678c323ac6,2020-05-28 13:18:41.124773,9999-12-31 23:59:59.999999,7d1a60ed4086776fbb524adad8b8a14a352541c2,1,1,2020-05-28,IPREO|48735,Reoffer,Final,Books Closed,,,,e6d6e208707d34d384989d46eae528d26c955946,AXA Bank Europe SCF,Financials,Investment Grade,France,IPREO|820841,CVRWQDHDBEPUUVU2FD09,,,,EUR,,500000000,100000,FR0013516176,Axa Bank Europe EUR 20yr Covered bond ,Covered Bond,20.0,2040-06-09 01:00:00.000000,0.25,Secured,Secured,,,French,Reg S,Mid Swaps,Mid Swaps,,,MS+28bps area,MS,28.0,28.0,,MS+25bp area (+/-1bp) WPIR,MS,25.0,25.0,+/-1bp WPIR,MSW + 24 bps,24.0,MSW + 24 bps,24.0,98.378,0.334,Priced,Aaa,,,FR,AXASA,21120805,21120805.0,,,,,,,covered_ok,SCF1Universe,covered_ok,SCF1Universe,24.05.2023 06:08,INS00005,7.487121,7.56775,8.051666,-0.25,7.663333,INS_strong,9.0,high,Diversified Finan Serv,Financial,Annually,Fixed (FXD),1,19.533199504511337
970,ba595a6df38e066fe6fa297819135467dd71e5a3,2020-05-29 10:09:33.517115,9999-12-31 23:59:59.999999,af38c7f9b288d69dfbe86040ee841158a50db697,1,1,2020-05-29,IPREO|48685,Reoffer,Final,Books Closed,,,,45ea413c92055a2baa8027bffd5f76ad8f3e9ab4,Aquafin NV,Corporate,Investment Grade,Belgium,IPREO|473160,549300BKDDQ56JWCBT72,Aa2,,,EUR,,125000000,100000,BE0002699800,Aquafin 10y Green Sub-Benchmark,Bond (standard),10.0,2030-06-10 02:00:00.000000,0.875,Unsecured,Unsecured,,,,Reg S,Mid Swaps,Mid Swaps,,,MS+115,MS,115.0,115.0,,,,,,,MSW + 105 bps,105.0,MSW + 105 bps,105.0,99.363,,Priced,,,,BE,AQUFIN,8428071,8428071.0,,,,,,,,,,,,,,,,,,,,,Environmental Control,Industrial,Annually,Fixed (FXD),1,9.618558594141318
1025,e0dd844cf81b9d4e72332620c8f0363fd771f5ff,2020-06-02 15:20:00.181528,9999-12-31 23:59:59.999999,7bd4caf4737fa387855e41a9db0a6b2af14f823f,1,1,2020-06-02,IPREO|48763,Reoffer,Final,Books Closed,,,,e4a84aef174fef6135b005afec7a5370879b1a41,Nykredit Realkredit A.S.,Financials,Investment Grade,Denmark,IPREO|276080,LIU16F6VZJSD6UKHD557,Aaa,,,EUR,Benchmark,750000000,100000,DK0009529901,EUR L5yr,Bond (standard),5.0,2025-07-10 02:00:00.000000,0.5,Senior,Sr Unsecured,Unsubordinated,,Danish,Reg S,Mid Swaps,Mid Swaps,,,MS+115 bps area,MS,115.0,115.0,,,,,,,MSW + 90 bps,90.0,MSW + 90 bps,90.0,99.387,,Priced,,A+,A,DK,NYKRE,219364,219364.0,investable,,,,,,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,4.950495659739363
521,208705c0dc321d00535a307569a9f442bab1d417,2020-06-02 15:53:46.130355,9999-12-31 23:59:59.999999,306a4f7a5baa5c0a45316e7c4df8f4e7a29336c2,1,1,2020-06-02,IPREO|48769,Reoffer,Final,Books Closed,Today's business,,,4882475022093b365e46179478560d6e23935b21,"Mitsubishi UFJ Financial Group, Inc.",Financials,Investment Grade,Japan,IPREO|211261,353800V2V8PUY9TK3E06,A1,A-,A-,EUR,,500000000,200000,XS2132337697,MUFG Sustainability Notes,Bond (standard),4.0,2024-06-09 02:00:00.000000,0.978,Senior,Sr Unsecured,Unsecured,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+160 area,MS,160.0,160.0,,MS+130a +/- 2bps WPIR,MS,130.0,130.0,+/- 2bps WPIR,MSW + 128 bps,128.0,MSW + 128 bps,128.0,100.0,,Priced,A1,A-,A-,JP,MUFG,1442748,1442748.0,investable,BA00118,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,3.9422626420265288
